t	roll	pitch	yaw
1354.8050	0.2003	-0.3366	-55.2017
1354.8100	0.1326	-0.4576	-54.6609
1354.8150	0.1326	-0.4576	-54.6609
1354.8200	0.0500	-0.2775	-54.1220
1354.8250	0.0500	-0.2775	-54.1220
1354.8300	-0.0928	-0.4505	-53.5803
1354.8350	-0.0928	-0.4505	-53.5803
1354.8400	0.1391	0.2245	-53.0461
1354.8450	0.1391	0.2245	-53.0461
1354.8500	-0.0532	-0.4667	-52.5011
1354.8560	-0.0532	-0.4667	-52.5011
1354.8600	0.2976	-0.0422	-51.9656
1354.8650	0.2976	-0.0422	-51.9656
1354.8700	0.3128	-0.1135	-51.4258
1354.8750	0.3128	-0.1135	-51.4258
1354.8800	0.2002	-0.1211	-50.8857
1354.8850	0.2002	-0.1211	-50.8857
1354.8900	0.1569	-0.2392	-50.3453
1354.8950	0.1569	-0.2392	-50.3453
1354.9000	0.1422	-0.3678	-49.8047
1354.9050	0.1422	-0.3678	-49.8047
1354.9100	0.2076	-0.2363	-49.2662
1354.9150	0.2076	-0.2363	-49.2662
1354.9200	0.1931	-0.2505	-48.7264
1354.9250	0.1931	-0.2505	-48.7264
1354.9300	0.2899	-0.5816	-48.1856
1354.9350	0.2899	-0.5816	-48.1856
1354.9400	0.3262	0.3284	-47.6503
1354.9450	0.3262	0.3284	-47.6503
1354.9500	0.1206	-0.2948	-47.1069
1354.9550	0.1206	-0.2948	-47.1069
1354.9600	0.1228	-0.4107	-46.5665
1354.9650	0.1228	-0.4107	-46.5665
1354.9700	0.1382	-0.2703	-46.0279
1354.9750	0.1382	-0.2703	-46.0279
1354.9800	0.2339	-0.1883	-45.4891
1354.9850	0.2339	-0.1883	-45.4891
1354.9900	0.2975	0.0511	-44.9510
1354.9950	0.2975	0.0511	-44.9510
1355.0000	0.2470	-0.4043	-44.4088
1355.0050	0.2470	-0.4043	-44.4088
1355.0100	0.3184	-0.3132	-43.8701
1355.0150	0.3184	-0.3132	-43.8701
1355.0200	0.1670	-0.2576	-43.3299
1355.0250	0.1670	-0.2576	-43.3299
1355.0300	0.3622	-0.1369	-42.7918
1355.0350	0.3622	-0.1369	-42.7918
1355.0400	0.1177	-0.2549	-42.2503
1355.0450	0.1177	-0.2549	-42.2503
1355.0500	0.2101	-0.2441	-41.7113
1355.0550	0.2101	-0.2441	-41.7113
1355.0600	0.2965	-0.2185	-41.1722
1355.0650	0.2965	-0.2185	-41.1722
1355.0700	0.4294	-0.5549	-40.6321
1355.0750	0.4294	-0.5549	-40.6321
1355.0800	0.1379	-0.1368	-40.0926
1355.0850	0.1379	-0.1368	-40.0926
1355.0900	0.2572	-0.2385	-39.5530
1355.0950	0.2572	-0.2385	-39.5530
1355.1000	0.1599	-0.1832	-39.0131
1355.1050	0.1599	-0.1832	-39.0131
1355.1100	0.1437	-0.2265	-38.4732
1355.1150	0.1437	-0.2265	-38.4732
1355.1200	0.2457	-0.7185	-37.9317
1355.1250	0.2457	-0.7185	-37.9317
1355.1300	-0.0680	-0.4175	-37.3912
1355.1350	-0.0680	-0.4175	-37.3912
1355.1400	0.0412	-0.4394	-36.8523
1355.1450	0.0412	-0.4394	-36.8523
1355.1500	0.0316	-0.0865	-36.3149
1355.1550	0.0316	-0.0865	-36.3149
1355.1600	0.1769	-0.3677	-35.7744
1355.1650	0.1769	-0.3677	-35.7744
1355.1700	0.2622	-0.3577	-35.2354
1355.1750	0.2622	-0.3577	-35.2354
1355.1800	0.1830	-0.3374	-34.6953
1355.1850	0.1830	-0.3374	-34.6953
1355.1900	0.1808	-0.4539	-34.1550
1355.1950	0.1808	-0.4539	-34.1550
1355.2000	0.1664	-0.1826	-33.6167
1355.2050	0.1664	-0.1826	-33.6167
1355.2100	0.2376	-0.2277	-33.0773
1355.2150	0.2376	-0.2277	-33.0773
1355.2200	0.1778	-0.2256	-32.5372
1355.2250	0.1778	-0.2256	-32.5372
1355.2300	0.2583	-0.2170	-31.9981
1355.2350	0.2583	-0.2170	-31.9981
1355.2400	-0.0586	-0.1073	-31.4574
1355.2450	-0.0586	-0.1073	-31.4574
1355.2500	0.0241	-0.2196	-30.9174
1355.2550	0.0241	-0.2196	-30.9174
1355.2600	0.1777	0.0165	-30.3799
1355.2650	0.1777	0.0165	-30.3799
1355.2700	0.3673	-0.2363	-29.8402
1355.2750	0.3673	-0.2363	-29.8402
1355.2800	0.1790	-0.1846	-29.2996
1355.2850	0.1790	-0.1846	-29.2996
1355.2900	0.3099	-0.2599	-28.7604
1355.2950	0.3099	-0.2599	-28.7604
1355.3000	0.1414	-0.2470	-28.2197
1355.3050	0.1414	-0.2470	-28.2197
1355.3100	0.0777	-0.2868	-27.6795
1355.3150	0.0777	-0.2868	-27.6795
1355.3200	0.1908	-0.2359	-27.1408
1355.3250	0.1908	-0.2359	-27.1408
1355.3300	0.2020	-0.3539	-26.6007
1355.3350	0.2020	-0.3539	-26.6007
1355.3400	-0.0635	0.0905	-26.0622
1355.3450	-0.0635	0.0905	-26.0622
1355.3500	0.1309	-0.3565	-25.5209
1355.3550	0.1309	-0.3565	-25.5209
1355.3600	0.0619	-0.3250	-24.9809
1355.3650	0.0619	-0.3250	-24.9809
1355.3700	-0.1982	-0.4078	-24.4386
1355.3750	-0.1982	-0.4078	-24.4386
1355.3800	0.3671	0.0354	-23.9050
1355.3850	0.3671	0.0354	-23.9050
1355.3900	0.2348	-0.1925	-23.3639
1355.3950	0.2348	-0.1925	-23.3639
1355.4000	0.4631	-0.5708	-22.8247
1355.4050	0.4631	-0.5708	-22.8247
1355.4100	0.2011	-0.2512	-22.2841
1355.4150	0.2011	-0.2512	-22.2841
1355.4200	0.0219	-0.1524	-21.7438
1355.4250	0.0219	-0.1524	-21.7438
1355.4300	0.0219	-0.1524	-21.7438
1355.4350	0.3452	-0.5236	-21.2048
1355.4400	-0.1128	-0.1536	-20.6637
1355.4450	-0.1128	-0.1536	-20.6637
1355.4500	0.2993	-0.2344	-20.1263
1355.4550	0.2993	-0.2344	-20.1263
1355.4600	0.2047	-0.2578	-19.5859
1355.4650	0.2047	-0.2578	-19.5859
1355.4700	0.1308	-0.3061	-19.0454
1355.4750	0.1308	-0.3061	-19.0454
1355.4800	0.0549	-0.5760	-18.5036
1355.4850	0.0549	-0.5760	-18.5036
1355.4900	0.1834	-0.3296	-17.9664
1355.4950	0.1834	-0.3296	-17.9664
1355.5000	0.1697	-0.2740	-17.4270
1355.5050	0.1697	-0.2740	-17.4270
1355.5100	0.1978	-0.2583	-16.8876
1355.5150	0.1978	-0.2583	-16.8876
1355.5200	-0.0980	-0.6115	-16.3433
1355.5250	-0.0980	-0.6115	-16.3433
1355.5300	0.3574	-0.1831	-15.8098
1355.5350	0.3574	-0.1831	-15.8098
1355.5400	0.2170	-0.2494	-15.2689
1355.5450	0.2170	-0.2494	-15.2689
1355.5500	0.1733	-0.2616	-14.7288
1355.5550	0.1733	-0.2616	-14.7288
1355.5600	0.1980	-0.2383	-14.1895
1355.5650	0.1980	-0.2383	-14.1895
1355.5700	0.2297	-0.4025	-13.6494
1355.5750	0.2297	-0.4025	-13.6494
1355.5800	0.4583	-0.1598	-13.1123
1355.5850	0.4583	-0.1598	-13.1123
1355.5900	0.2400	-0.4168	-12.5701
1355.5950	0.2400	-0.4168	-12.5701
1355.6000	0.3097	-0.4717	-12.0310
1355.6050	0.3097	-0.4717	-12.0310
1355.6100	0.0990	-0.4537	-11.4894
1355.6150	0.0990	-0.4537	-11.4894
1355.6200	-0.0857	-0.2622	-10.9493
1355.6250	-0.0857	-0.2622	-10.9493
1355.6300	0.2302	-0.2947	-10.4120
1355.6350	0.2302	-0.2947	-10.4120
1355.6400	0.2267	-0.2643	-9.8725
1355.6450	0.2267	-0.2643	-9.8725
1355.6500	0.1203	-0.3965	-9.3313
1355.6550	0.1203	-0.3965	-9.3313
1355.6600	-0.1680	-0.6994	-8.7870
1355.6650	-0.1680	-0.6994	-8.7870
1355.6700	0.2008	-0.2418	-8.2534
1355.6750	0.2008	-0.2418	-8.2534
1355.6800	0.1782	-0.2278	-7.7136
1355.6850	0.1782	-0.2278	-7.7136
1355.6900	0.2458	-0.1913	-7.1747
1355.6950	0.2458	-0.1913	-7.1747
1355.7000	0.3767	-0.0514	-6.6363
1355.7050	0.3767	-0.0514	-6.6363
1355.7100	0.3535	-0.1662	-6.0963
1355.7150	0.3535	-0.1662	-6.0963
1355.7200	0.1957	-0.2263	-5.5552
1355.7250	0.1957	-0.2263	-5.5552
1355.7300	0.1957	-0.2263	-5.5552
1355.7350	0.1189	0.0147	-5.0161
1355.7400	0.1612	-0.5006	-4.4746
1355.7450	0.1612	-0.5006	-4.4746
1355.7500	0.1798	-0.2228	-3.9362
1355.7550	0.1798	-0.2228	-3.9362
1355.7600	0.2134	-0.4244	-3.3961
1355.7650	0.2134	-0.4244	-3.3961
1355.7700	0.2677	-0.4122	-2.8570
1355.7750	0.2677	-0.4122	-2.8570
1355.7800	0.1907	-0.3603	-2.3168
1355.7850	0.1907	-0.3603	-2.3168
1355.7900	0.4752	-0.1760	-1.7801
1355.7950	0.4752	-0.1760	-1.7801
1355.8000	0.2330	-0.1998	-1.2385
1355.8050	0.2330	-0.1998	-1.2385
1355.8100	0.2330	-0.1998	-1.2385
1355.8150	0.3703	-0.4062	-1.1923
1355.8200	0.4491	-0.8383	-1.2047
1355.8250	0.4491	-0.8383	-1.2047
1355.8300	0.4213	-0.4594	-1.2211
1355.8350	0.4213	-0.4594	-1.2211
1355.8400	0.5776	-0.3672	-1.2383
1355.8450	0.5776	-0.3672	-1.2383
1355.8500	0.8380	-0.3378	-1.2567
1355.8550	0.8380	-0.3378	-1.2567
1355.8600	0.4973	-0.5265	-1.2637
1355.8650	0.4973	-0.5265	-1.2637
1355.8700	0.6256	-0.5194	-1.2796
1355.8750	0.6256	-0.5194	-1.2796
1355.8800	0.4423	-0.5403	-1.2895
1355.8850	0.4423	-0.5403	-1.2895
1355.8900	1.1179	-0.4264	-1.3150
1355.8950	1.1179	-0.4264	-1.3150
1355.9000	0.2295	-0.3803	-1.3135
1355.9050	0.2295	-0.3803	-1.3135
1355.9100	0.4954	-0.5135	-1.3294
1355.9150	0.4954	-0.5135	-1.3294
1355.9200	0.4792	-0.5186	-1.3416
1355.9250	0.4792	-0.5186	-1.3416
1355.9300	0.8743	-0.7922	-1.3594
1355.9350	0.8743	-0.7922	-1.3594
1355.9400	0.5355	-0.4615	-1.3674
1355.9450	0.5355	-0.4615	-1.3674
1355.9500	0.4685	-0.6942	-1.3762
1355.9550	0.4685	-0.6942	-1.3762
1355.9600	0.4227	-0.4404	-1.3894
1355.9650	0.4227	-0.4404	-1.3894
1355.9700	0.3856	-0.4271	-1.4005
1355.9750	0.3856	-0.4271	-1.4005
1355.9800	0.3236	-0.6455	-1.4090
1355.9850	0.3236	-0.6455	-1.4090
1355.9900	0.4261	-0.5001	-1.4232
1355.9950	0.4261	-0.5001	-1.4232
1356.0000	0.5539	-0.4444	-1.4366
1356.0050	0.5539	-0.4444	-1.4366
1356.0100	0.3179	-0.1163	-1.4468
1356.0150	0.3179	-0.1163	-1.4468
1356.0200	0.3894	-0.4149	-1.4560
1356.0250	0.3894	-0.4149	-1.4560
1356.0300	-0.3153	-0.2858	-1.4580
1356.0350	-0.3153	-0.2858	-1.4580
1356.0400	0.3902	-0.3821	-1.4773
1356.0450	0.3902	-0.3821	-1.4773
1356.0500	0.1944	-0.4009	-1.4847
1356.0550	0.1944	-0.4009	-1.4847
1356.0600	0.4531	-0.4047	-1.4983
1356.0650	0.4531	-0.4047	-1.4983
1356.0700	0.3931	-0.4158	-1.5074
1356.0750	0.3931	-0.4158	-1.5074
1356.0800	0.3163	-0.3522	-1.5167
1356.0850	0.3163	-0.3522	-1.5167
1356.0900	0.3163	-0.3522	-1.5167
1356.0950	0.5177	-0.4992	-1.5282
1356.1000	0.3052	-0.3370	-1.5360
1356.1050	0.3052	-0.3370	-1.5360
1356.1100	0.4082	-0.3588	-1.5465
1356.1150	0.4082	-0.3588	-1.5465
1356.1200	0.2179	-0.4723	-1.5529
1356.1250	0.2179	-0.4723	-1.5529
1356.1300	0.3644	-0.3693	-1.5644
1356.1350	0.3644	-0.3693	-1.5644
1356.1400	0.1821	-0.3830	-1.5714
1356.1450	0.1821	-0.3830	-1.5714
1356.1500	0.3752	-0.2293	-1.5831
1356.1550	0.3752	-0.2293	-1.5831
1356.1600	0.3166	-0.1457	-1.5917
1356.1650	0.3166	-0.1457	-1.5917
1356.1700	0.2189	-0.3061	-1.5987
1356.1750	0.2189	-0.3061	-1.5987
1356.1800	0.4174	-0.1898	-1.6095
1356.1850	0.4174	-0.1898	-1.6095
1356.1900	0.2189	-0.6262	-1.6141
1356.1950	0.2189	-0.6262	-1.6141
1356.2000	0.4998	-0.3521	-1.6265
1356.2050	0.4998	-0.3521	-1.6265
1356.2100	0.2544	-0.2141	-1.6331
1356.2150	0.2544	-0.2141	-1.6331
1356.2200	-0.0413	-0.2367	-1.6389
1356.2250	-0.0413	-0.2367	-1.6389
1356.2300	0.2326	-0.1987	-1.6491
1356.2350	0.2326	-0.1987	-1.6491
1356.2400	0.1960	-0.1624	-1.6569
1356.2450	0.1960	-0.1624	-1.6569
1356.2500	0.2735	-0.3546	-1.6646
1356.2550	0.2735	-0.3546	-1.6646
1356.2600	0.2244	-0.1031	-1.6728
1356.2650	0.2244	-0.1031	-1.6728
1356.2700	0.1091	-0.1544	-1.6796
1356.2750	0.1091	-0.1544	-1.6796
1356.2800	0.4754	0.0971	-1.6892
1356.2850	0.4754	0.0971	-1.6892
1356.2900	0.4754	0.0971	-1.6892
1356.2950	0.0836	-0.1361	-1.6945
1356.3000	0.1774	-0.2444	-1.7021
1356.3050	0.1774	-0.2444	-1.7021
1356.3100	0.0650	-0.3767	-1.7082
1356.3150	0.0650	-0.3767	-1.7082
1356.3200	0.0467	-0.2997	-1.7157
1356.3250	0.0467	-0.2997	-1.7157
1356.3300	0.2141	-0.2058	-1.7239
1356.3350	0.2141	-0.2058	-1.7239
1356.3400	0.0628	-0.2761	-1.7300
1356.3450	0.0628	-0.2761	-1.7300
1356.3500	0.1135	-0.1263	-1.7376
1356.3550	0.1135	-0.1263	-1.7376
1356.3600	0.0439	-0.1970	-1.7440
1356.3650	0.0439	-0.1970	-1.7440
1356.3700	0.3482	-0.0611	-1.7521
1356.3750	0.3482	-0.0611	-1.7521
1356.3800	0.0709	-0.0777	-1.7578
1356.3850	0.0709	-0.0777	-1.7578
1356.3900	0.2127	-0.1342	-1.7648
1356.3950	0.2127	-0.1342	-1.7648
1356.4000	0.0114	-0.2739	-1.7703
1356.4050	0.0114	-0.2739	-1.7703
1356.4100	0.0631	-0.1497	-1.7773
1356.4150	0.0631	-0.1497	-1.7773
1356.4200	0.1098	-0.0972	-1.7839
1356.4250	0.1098	-0.0972	-1.7839
1356.4300	0.0042	0.5012	-1.7914
1356.4350	0.0042	0.5012	-1.7914
1356.4400	0.1047	-0.0887	-1.7965
1356.4450	0.1047	-0.0887	-1.7965
1356.4500	-0.1628	-0.1918	-1.8017
1356.4550	-0.1628	-0.1918	-1.8017
1356.4600	-0.1409	-0.2752	-1.8076
1356.4650	-0.1409	-0.2752	-1.8076
1356.4700	0.0917	-0.2147	-1.8147
1356.4750	0.0917	-0.2147	-1.8147
1356.4800	0.1093	0.0507	-1.8210
1356.4850	0.1093	0.0507	-1.8210
1356.4900	0.1513	-0.0875	-1.8269
1356.4950	0.1513	-0.0875	-1.8269
1356.5000	0.0862	-0.0428	-1.8327
1356.5050	0.0862	-0.0428	-1.8327
1356.5100	-0.1053	0.1401	-1.8387
1356.5150	-0.1053	0.1401	-1.8387
1356.5200	0.0403	-0.0446	-1.8441
1356.5250	0.0403	-0.0446	-1.8441
1356.5300	0.0784	-0.2177	-1.8497
1356.5350	0.0784	-0.2177	-1.8497
1356.5400	-0.0403	0.1482	-1.8557
1356.5450	-0.0403	0.1482	-1.8557
1356.5500	-0.0403	0.1482	-1.8557
1356.5550	0.0083	0.0875	-1.8612
1356.5600	-0.0359	-0.0778	-1.8665
1356.5650	-0.0359	-0.0778	-1.8665
1356.5700	0.2124	-0.2884	-1.8724
1356.5750	0.2124	-0.2884	-1.8724
1356.5800	-0.0071	-0.2898	-1.8771
1356.5850	-0.0071	-0.2898	-1.8771
1356.5900	0.0580	0.0041	-1.8830
1356.5950	0.0580	0.0041	-1.8830
1356.6000	0.0729	-0.0533	-1.8883
1356.6050	0.0729	-0.0533	-1.8883
1356.6100	0.1533	-0.1834	-1.8936
1356.6150	0.1533	-0.1834	-1.8936
1356.6200	0.1533	-0.1834	-1.8936
1356.6250	0.0546	-0.0117	-1.8988
1356.6300	0.0356	-0.0204	-1.9039
1356.6350	0.0356	-0.0204	-1.9039
1356.6400	0.1568	-0.0939	-1.9092
1356.6450	0.1568	-0.0939	-1.9092
1356.6500	-0.2273	-0.0238	-1.9140
1356.6550	-0.2273	-0.0238	-1.9140
1356.6600	0.0918	-0.0298	-1.9193
1356.6650	0.0918	-0.0298	-1.9193
1356.6700	0.0385	-0.0494	-1.9242
1356.6750	0.0385	-0.0494	-1.9242
1356.6800	-0.0250	-0.1490	-1.9290
1356.6850	-0.0250	-0.1490	-1.9290
1356.6900	0.0419	-0.0240	-1.9342
1356.6950	0.0419	-0.0240	-1.9342
1356.7000	0.0419	-0.0240	-1.9342
1356.7050	-0.0939	0.1371	-1.9392
1356.7100	-0.0939	0.1371	-1.9392
1356.7150	0.0210	-0.0334	-1.9439
1356.7200	0.1120	-0.1180	-1.9488
1356.7250	0.1120	-0.1180	-1.9488
1356.7300	-0.3691	-0.2439	-1.9523
1356.7350	-0.3691	-0.2439	-1.9523
1356.7400	-0.8541	0.3452	-1.9607
1356.7450	-0.8541	0.3452	-1.9607
1356.7500	-0.1448	-0.2074	-1.9624
1356.7550	-0.1448	-0.2074	-1.9624
1356.7600	0.1025	-0.0270	-1.9676
1356.7650	0.1025	-0.0270	-1.9676
1356.7700	-0.0896	0.0326	-1.9722
1356.7750	-0.0896	0.0326	-1.9722
1356.7800	0.0342	-0.0163	-1.9768
1356.7850	0.0342	-0.0163	-1.9768
1356.7900	0.1257	0.0688	-1.9814
1356.7950	0.1257	0.0688	-1.9814
1356.8000	0.0835	-0.1377	-1.9859
1356.8050	0.0835	-0.1377	-1.9859
1356.8100	0.0236	-0.0752	-1.9903
1356.8150	0.0236	-0.0752	-1.9903
1356.8200	0.0712	-0.2367	-1.9948
1356.8250	0.0712	-0.2367	-1.9948
1356.8300	0.0712	-0.2367	-1.9948
1356.8350	-0.0319	-0.2062	-1.9990
1356.8400	-0.0319	-0.2062	-1.9990
1356.8450	-0.1192	0.0532	-2.0037
1356.8500	-0.0056	0.0115	-2.0080
1356.8550	-0.0056	0.0115	-2.0080
1356.8600	0.2786	0.3284	-2.0120
1356.8650	0.2786	0.3284	-2.0120
1356.8700	0.1993	-0.1701	-2.0169
1356.8750	0.1993	-0.1701	-2.0169
1356.8800	-0.1108	0.2562	-2.0214
1356.8850	-0.1108	0.2562	-2.0214
1356.8900	-0.0069	0.0102	-2.0253
1356.8950	-0.0069	0.0102	-2.0253
1356.9000	0.1552	-0.2690	-2.0297
1356.9050	0.1552	-0.2690	-2.0297
1356.9100	-0.0747	-0.1262	-2.0335
1356.9150	-0.0747	-0.1262	-2.0335
1356.9200	-0.0047	0.0842	-2.0380
1356.9250	-0.0047	0.0842	-2.0380
1356.9300	-0.0822	-0.0357	-2.0420
1356.9350	-0.0822	-0.0357	-2.0420
1356.9400	0.0446	-0.0335	-2.0462
1356.9450	0.0446	-0.0335	-2.0462
1356.9500	-0.0228	-0.1061	-2.0502
1356.9550	-0.0228	-0.1061	-2.0502
1356.9600	0.0642	0.0137	-2.0544
1356.9650	0.0642	0.0137	-2.0544
1356.9700	0.0280	0.0188	-2.0585
1356.9750	0.0280	0.0188	-2.0585
1356.9800	-0.1049	-0.0874	-2.0623
1356.9850	-0.1049	-0.0874	-2.0623
1356.9900	0.0926	0.0446	-2.0665
1356.9990	0.0926	0.0446	-2.0665
1357.0010	0.0926	0.0446	-2.0665
1357.0050	-0.0130	0.0051	-2.0705
1357.0100	-0.0130	0.0051	-2.0705
1357.0150	0.0728	-0.0616	-2.0745
1357.0200	0.0141	-0.0125	-2.0784
1357.0250	0.0141	-0.0125	-2.0784
1357.0300	0.0052	-0.0424	-2.0823
1357.0350	0.0052	-0.0424	-2.0823
1357.0400	0.2253	0.1884	-2.0861
1357.0450	0.2253	0.1884	-2.0861
1357.0500	-0.0090	-0.0597	-2.0901
1357.0550	-0.0090	-0.0597	-2.0901
1357.0600	0.0300	-0.0168	-2.0940
1357.0650	0.0300	-0.0168	-2.0940
1357.0700	0.0210	-0.0997	-2.0979
1357.0750	0.0210	-0.0997	-2.0979
1357.0800	0.3698	0.2028	-2.1013
1357.0850	0.3698	0.2028	-2.1013
1357.0900	0.2842	0.0841	-2.1055
1357.0950	0.2842	0.0841	-2.1055
1357.1000	0.0261	-0.0123	-2.1094
1357.1050	0.0261	-0.0123	-2.1094
1357.1100	0.0738	-0.0879	-2.1132
1357.1150	0.0738	-0.0879	-2.1132
1357.1200	0.0112	0.0006	-2.1169
1357.1250	0.0112	0.0006	-2.1169
1357.1300	-0.2336	-0.0393	-2.1205
1357.1350	-0.2336	-0.0393	-2.1205
1357.1400	-0.0499	-0.0609	-2.1243
1357.1450	-0.0499	-0.0609	-2.1243
1357.1500	0.1722	-0.0018	-2.1282
1357.1550	0.1722	-0.0018	-2.1282
1357.1600	0.0223	0.0350	-2.1318
1357.1650	0.0223	0.0350	-2.1318
1357.1700	-0.0403	-0.0141	-2.1355
1357.1750	-0.0403	-0.0141	-2.1355
1357.1800	0.0501	-0.1356	-2.1392
1357.1850	0.0501	-0.1356	-2.1392
1357.1900	-0.1088	-0.0017	-2.1428
1357.1950	-0.1088	-0.0017	-2.1428
1357.2000	0.0136	-0.0198	-2.1465
1357.2050	0.0136	-0.0198	-2.1465
1357.2100	0.0118	0.0167	-2.1501
1357.2150	0.0118	0.0167	-2.1501
1357.2200	0.0222	0.1032	-2.1537
1357.2250	0.0222	0.1032	-2.1537
1357.2300	0.2186	0.0048	-2.1574
1357.2350	0.2186	0.0048	-2.1574
1357.2400	-0.0637	0.0677	-2.1609
1357.2450	-0.0637	0.0677	-2.1609
1357.2500	0.0633	-0.0967	-2.1645
1357.2550	0.0633	-0.0967	-2.1645
1357.2600	-0.1763	-0.2085	-2.1676
1357.2650	-0.1763	-0.2085	-2.1676
1357.2700	-0.0898	-0.0105	-2.1715
1357.2750	-0.0898	-0.0105	-2.1715
1357.2800	-0.0034	-0.0179	-2.1751
1357.2850	-0.0034	-0.0179	-2.1751
1357.2900	0.0393	0.3775	-2.1786
1357.2950	0.0393	0.3775	-2.1786
1357.3000	-0.2576	-0.2637	-2.1814
1357.3050	-0.2576	-0.2637	-2.1814
1357.3100	0.2169	-0.1284	-2.1860
1357.3150	0.2169	-0.1284	-2.1860
1357.3200	0.0187	-0.0814	-2.1892
1357.3250	0.0187	-0.0814	-2.1892
1357.3300	0.0979	-0.0569	-2.1927
1357.3350	0.0979	-0.0569	-2.1927
1357.3400	-0.0513	0.0944	-2.1961
1357.3450	-0.0513	0.0944	-2.1961
1357.3500	0.0747	0.0222	-2.1996
1357.3550	0.0747	0.0222	-2.1996
1357.3600	0.0778	-0.0196	-2.2030
1357.3650	0.0778	-0.0196	-2.2030
1357.3700	0.0162	-0.0038	-2.2064
1357.3750	0.0162	-0.0038	-2.2064
1357.3800	0.0064	-0.0005	-2.2099
1357.3850	0.0064	-0.0005	-2.2099
1357.3900	0.0106	-0.0214	-2.2133
1357.3950	0.0106	-0.0214	-2.2133
1357.4000	0.6465	-0.2349	-2.2182
1357.4050	0.6465	-0.2349	-2.2182
1357.4100	0.0351	-0.0723	-2.2201
1357.4150	0.0351	-0.0723	-2.2201
1357.4200	-0.1090	0.0234	-2.2235
1357.4250	-0.1090	0.0234	-2.2235
1357.4300	0.3990	-0.0072	-2.2270
1357.4350	0.3990	-0.0072	-2.2270
1357.4400	-0.0397	0.0932	-2.2302
1357.4450	-0.0397	0.0932	-2.2302
1357.4500	-0.0055	-0.0342	-2.2336
1357.4550	-0.0055	-0.0342	-2.2336
1357.4600	-0.1217	-0.1473	-2.2367
1357.4650	-0.1217	-0.1473	-2.2367
1357.4700	-0.1751	0.1961	-2.2405
1357.4750	-0.1751	0.1961	-2.2405
1357.4800	-0.1077	0.1683	-2.2437
1357.4850	-0.1077	0.1683	-2.2437
1357.4900	0.1509	-0.0843	-2.2471
1357.4950	0.1509	-0.0843	-2.2471
1357.5000	0.0348	-0.0509	-2.2503
1357.5050	0.0348	-0.0509	-2.2503
1357.5100	0.0877	0.0769	-2.2535
1357.5150	0.0877	0.0769	-2.2535
1357.5200	-0.0026	-0.0223	-2.2569
1357.5250	-0.0026	-0.0223	-2.2569
1357.5300	-0.0257	0.0039	-2.2602
1357.5350	-0.0257	0.0039	-2.2602
1357.5400	-0.0271	-0.0159	-2.2635
1357.5450	-0.0271	-0.0159	-2.2635
1357.5500	-0.1332	-0.2831	-2.2664
1357.5550	-0.1332	-0.2831	-2.2664
1357.5600	-0.0074	-0.0480	-2.2700
1357.5650	-0.0074	-0.0480	-2.2700
1357.5700	-0.0074	-0.0480	-2.2700
1357.5750	0.0659	0.1666	-2.2732
1357.5800	0.0545	0.0614	-2.2766
1357.5850	0.0545	0.0614	-2.2766
1357.5900	-0.1208	0.0127	-2.2798
1357.5950	-0.1208	0.0127	-2.2798
1357.6000	0.0955	-0.0567	-2.2832
1357.6050	0.0955	-0.0567	-2.2832
1357.6100	-0.0471	-0.0214	-2.2863
1357.6150	-0.0471	-0.0214	-2.2863
1357.6200	-0.0883	0.1206	-2.2896
1357.6250	-0.0883	0.1206	-2.2896
1357.6300	-0.0512	-0.0602	-2.2928
1357.6350	-0.0512	-0.0602	-2.2928
1357.6400	0.1409	0.0215	-2.2960
1357.6450	0.1409	0.0215	-2.2960
1357.6500	-0.0868	0.0523	-2.2993
1357.6550	-0.0868	0.0523	-2.2993
1357.6600	-0.0322	0.0233	-2.3024
1357.6650	-0.0322	0.0233	-2.3024
1357.6700	-0.1150	-0.1640	-2.3055
1357.6750	-0.1150	-0.1640	-2.3055
1357.6800	-0.1111	0.2000	-2.3090
1357.6850	-0.1111	0.2000	-2.3090
1357.6900	0.2543	-0.1238	-2.3124
1357.6950	0.2543	-0.1238	-2.3124
1357.7000	-0.1413	-0.0477	-2.3152
1357.7050	-0.1413	-0.0477	-2.3152
1357.7100	0.0775	0.3742	-2.3182
1357.7150	0.0775	0.3742	-2.3182
1357.7200	0.0042	-0.0088	-2.3216
1357.7250	0.0042	-0.0088	-2.3216
1357.7300	-0.1522	-0.0360	-2.3247
1357.7350	-0.1522	-0.0360	-2.3247
1357.7400	-0.1522	-0.0360	-2.3247
1357.7450	0.1049	-0.0316	-2.3280
1357.7500	-0.1296	-0.1099	-2.3310
1357.7550	-0.1296	-0.1099	-2.3310
1357.7600	-0.0238	0.0057	-2.3343
1357.7650	-0.0238	0.0057	-2.3343
1357.7700	-0.0238	0.0057	-2.3343
1357.7750	0.0600	-0.0831	-2.3375
1357.7800	0.0578	-0.2367	-2.3407
1357.7850	0.0578	-0.2367	-2.3407
1357.7900	0.1366	0.0297	-2.3438
1357.7950	0.1366	0.0297	-2.3438
1357.8000	-0.1021	-0.0889	-2.3468
1357.8050	-0.1021	-0.0889	-2.3468
1357.8100	0.0202	0.0047	-2.3501
1357.8150	0.0202	0.0047	-2.3501
1357.8200	0.0125	0.0097	-2.3532
