t	x_1	x_2	xref_1	xref_2	u_1
19227	7.9853	7.9853	8.0000	8.0000	5.6263
19228	7.9853	7.9853	8.0000	8.0000	5.6263
19229	7.9853	7.9853	8.0000	8.0000	5.6263
19230	7.9853	7.9853	8.0000	8.0000	5.6263
19231	7.9853	7.9853	8.0000	8.0000	5.6263
19232	7.9853	7.9853	8.0000	8.0000	5.6263
19233	7.9853	7.9853	8.0000	8.0000	5.6263
19234	7.9853	7.9853	8.0000	8.0000	5.6263
19235	7.9853	7.9853	8.0000	8.0000	5.6263
19236	7.9853	7.9853	8.0000	8.0000	5.6263
19237	7.9853	7.9853	8.0000	8.0000	5.6263
19238	7.9853	7.9853	8.0000	8.0000	5.6263
19239	7.9853	7.9853	8.0000	8.0000	5.6263
19240	7.9853	7.9853	8.0000	8.0000	5.6263
19241	7.9853	7.9853	8.0000	8.0000	5.6263
19242	7.9853	7.9853	8.0000	8.0000	5.6263
19243	7.9853	7.9853	8.0000	8.0000	5.6263
19244	7.9853	7.9853	8.0000	8.0000	5.6263
19245	7.9853	7.9853	8.0000	8.0000	5.6263
19246	7.9853	7.9853	8.0000	8.0000	5.6263
19247	7.9853	7.9853	8.0000	8.0000	5.6263
19248	7.9853	7.9853	8.0000	8.0000	5.6263
19249	7.9853	7.9853	8.0000	8.0000	5.6263
19250	7.9853	7.9853	8.0000	8.0000	5.6263
19251	7.9853	7.9853	8.0000	8.0000	5.6263
19252	7.9853	7.9853	8.0000	8.0000	5.6263
19253	7.9853	7.9853	8.0000	8.0000	5.6263
19254	7.9853	7.9853	8.0000	8.0000	5.6263
19255	7.9853	7.9853	8.0000	8.0000	5.6263
19256	7.9853	7.9853	8.0000	8.0000	5.6263
19257	7.9853	7.9853	8.0000	8.0000	5.6263
19258	7.9853	7.9853	8.0000	8.0000	5.6263
19259	7.9853	7.9853	8.0000	8.0000	5.6263
19260	7.9853	7.9853	8.0000	8.0000	5.6263
19261	7.9853	7.9853	8.0000	8.0000	5.6263
19262	7.9853	7.9853	8.0000	8.0000	5.6263
19263	7.9853	7.9853	8.0000	8.0000	5.6263
19264	7.9853	7.9853	8.0000	8.0000	5.6263
19265	7.9853	7.9853	8.0000	8.0000	5.6263
19266	7.9853	7.9853	8.0000	8.0000	5.6263
19267	7.9853	7.9853	8.0000	8.0000	5.6263
19268	7.9853	7.9853	8.0000	8.0000	5.6263
19269	7.9853	7.9853	8.0000	8.0000	5.6263
19270	7.9853	7.9853	8.0000	8.0000	5.6263
19271	7.9853	7.9853	8.0000	8.0000	5.6263
19272	7.9853	7.9853	8.0000	8.0000	5.6263
19273	7.9853	7.9853	8.0000	8.0000	5.6263
19274	7.9853	7.9853	8.0000	8.0000	5.6263
19275	7.9853	7.9853	8.0000	8.0000	5.6263
19276	7.9853	7.9853	8.0000	8.0000	5.6263
19277	7.9853	7.9853	8.0000	8.0000	5.6263
19278	7.9853	7.9853	8.0000	8.0000	5.6263
19279	7.9853	7.9853	8.0000	8.0000	5.6263
19280	7.9853	7.9853	8.0000	8.0000	5.6263
19281	7.9853	7.9853	8.0000	8.0000	5.6263
19282	7.9853	7.9853	8.0000	8.0000	5.6263
19283	7.9853	7.9853	8.0000	8.0000	5.6263
19284	7.9853	7.9853	8.0000	8.0000	5.6263
19285	7.9853	7.9853	8.0000	8.0000	5.6263
19286	7.9853	7.9853	8.0000	8.0000	5.6263
19287	7.9853	7.9853	8.0000	8.0000	5.6263
19288	7.9853	7.9853	8.0000	8.0000	5.6263
19289	7.9853	7.9853	8.0000	8.0000	5.6263
19290	7.9853	7.9853	8.0000	8.0000	5.6263
19291	7.9853	7.9853	8.0000	8.0000	5.6263
19292	7.9853	7.9853	8.0000	8.0000	5.6263
19293	7.9853	7.9853	8.0000	8.0000	5.6263
19294	7.9853	7.9853	8.0000	8.0000	5.6263
19295	7.9853	7.9853	8.0000	8.0000	5.6263
19296	7.9853	7.9853	8.0000	8.0000	5.6263
19297	7.9853	7.9853	8.0000	8.0000	5.6263
19298	7.9853	7.9853	8.0000	8.0000	5.6263
19299	7.9853	7.9853	8.0000	8.0000	5.6263
19300	7.9853	7.9853	8.0000	8.0000	5.6263
19301	7.9853	7.9853	8.0000	8.0000	5.6263
19302	7.9853	7.9853	8.0000	8.0000	5.6263
19303	7.9853	7.9853	8.0000	8.0000	5.6263
19304	7.9853	7.9853	8.0000	8.0000	5.6263
19305	7.9853	7.9853	8.0000	8.0000	5.6263
19306	7.9853	7.9853	8.0000	8.0000	5.6263
19307	7.9853	7.9853	8.0000	8.0000	5.6263
19308	7.9853	7.9853	8.0000	8.0000	5.6263
19309	7.9853	7.9853	8.0000	8.0000	5.6263
19310	7.9853	7.9853	8.0000	8.0000	5.6263
19311	7.9853	7.9853	8.0000	8.0000	5.6263
19312	7.9853	7.9853	8.0000	8.0000	5.6263
19313	7.9853	7.9853	8.0000	8.0000	5.6263
19314	7.9853	7.9853	8.0000	8.0000	5.6263
19315	7.9853	7.9853	8.0000	8.0000	5.6263
19316	7.9853	7.9853	8.0000	8.0000	5.6263
19317	7.9853	7.9853	8.0000	8.0000	5.6263
19318	7.9853	7.9853	8.0000	8.0000	5.6263
19319	7.9853	7.9853	8.0000	8.0000	5.6263
19320	7.9853	7.9853	8.0000	8.0000	5.6263
19321	7.9853	7.9853	8.0000	8.0000	5.6263
19322	7.9853	7.9853	8.0000	8.0000	5.6263
19323	7.9853	7.9853	8.0000	8.0000	5.6263
19324	7.9853	7.9853	8.0000	8.0000	5.6263
19325	7.9853	7.9853	8.0000	8.0000	5.6263
19326	7.9853	7.9853	8.0000	8.0000	5.6263
19327	7.9853	7.9853	8.0000	8.0000	5.6263
19328	7.9853	7.9853	8.0000	8.0000	5.6263
19329	7.9853	7.9853	8.0000	8.0000	5.6263
19330	7.9853	7.9853	8.0000	8.0000	5.6263
19331	7.9853	7.9853	8.0000	8.0000	5.6263
19332	7.9853	7.9853	8.0000	8.0000	5.6263
19333	7.9853	7.9853	8.0000	8.0000	5.6263
19334	7.9853	7.9853	8.0000	8.0000	5.6263
19335	7.9853	7.9853	8.0000	8.0000	5.6263
19336	7.9853	7.9853	8.0000	8.0000	5.6263
19337	7.9853	7.9853	8.0000	8.0000	5.6263
19338	7.9853	7.9853	8.0000	8.0000	5.6263
19339	7.9853	7.9853	8.0000	8.0000	5.6263
19340	7.9853	7.9853	8.0000	8.0000	5.6263
19341	7.9853	7.9853	8.0000	8.0000	5.6263
19342	7.9853	7.9853	8.0000	8.0000	5.6263
19343	7.9853	7.9853	8.0000	8.0000	5.6263
19344	7.9853	7.9853	8.0000	8.0000	5.6263
19345	7.9853	7.9853	8.0000	8.0000	5.6263
19346	7.9853	7.9853	8.0000	8.0000	5.6263
19347	7.9853	7.9853	8.0000	8.0000	5.6263
19348	7.9853	7.9853	8.0000	8.0000	5.6263
19349	7.9853	7.9853	8.0000	8.0000	5.6263
19350	7.9853	7.9853	8.0000	8.0000	5.6263
19351	7.9853	7.9853	8.0000	8.0000	5.6263
19352	7.9853	7.9853	8.0000	8.0000	5.6263
19353	7.9853	7.9853	8.0000	8.0000	5.6263
19354	7.9853	7.9853	8.0000	8.0000	5.6263
19355	7.9853	7.9853	8.0000	8.0000	5.6263
19356	7.9853	7.9853	8.0000	8.0000	5.6263
19357	7.9853	7.9853	8.0000	8.0000	5.6263
19358	7.9853	7.9853	8.0000	8.0000	5.6263
19359	7.9853	7.9853	8.0000	8.0000	5.6263
19360	7.9853	7.9853	8.0000	8.0000	5.6263
19361	7.9853	7.9853	8.0000	8.0000	5.6263
19362	7.9853	7.9853	8.0000	8.0000	5.6263
19363	7.9853	7.9853	8.0000	8.0000	5.6263
19364	7.9853	7.9853	8.0000	8.0000	5.6263
19365	7.9853	7.9853	8.0000	8.0000	5.6263
19366	7.9853	7.9853	8.0000	8.0000	5.6263
19367	7.9853	7.9853	8.0000	8.0000	5.6263
19368	7.9853	7.9853	8.0000	8.0000	5.6263
19369	7.9853	7.9853	8.0000	8.0000	5.6263
19370	7.9853	7.9853	8.0000	8.0000	5.6263
19371	7.9853	7.9853	8.0000	8.0000	5.6263
19372	7.9853	7.9853	8.0000	8.0000	5.6263
19373	7.9853	7.9853	8.0000	8.0000	5.6263
19374	7.9853	7.9853	8.0000	8.0000	5.6263
19375	7.9853	7.9853	8.0000	8.0000	5.6263
19376	7.9853	7.9853	8.0000	8.0000	5.6263
19377	7.9853	7.9853	8.0000	8.0000	5.6263
19378	7.9853	7.9853	8.0000	8.0000	5.6263
19379	7.9853	7.9853	8.0000	8.0000	5.6263
19380	7.9853	7.9853	8.0000	8.0000	5.6263
19381	7.9853	7.9853	8.0000	8.0000	5.6263
19382	7.9853	7.9853	8.0000	8.0000	5.6263
19383	7.9853	7.9853	8.0000	8.0000	5.6263
19384	7.9853	7.9853	8.0000	8.0000	5.6263
19385	7.9853	7.9853	8.0000	8.0000	5.6263
19386	7.9853	7.9853	8.0000	8.0000	5.6263
19387	7.9853	7.9853	8.0000	8.0000	5.6263
19388	7.9853	7.9853	8.0000	8.0000	5.6263
19389	7.9853	7.9853	8.0000	8.0000	5.6263
19390	7.9853	7.9853	8.0000	8.0000	5.6263
19391	7.9853	7.9853	8.0000	8.0000	5.6263
19392	7.9853	7.9853	8.0000	8.0000	5.6263
19393	7.9853	7.9853	8.0000	8.0000	5.6263
19394	7.9853	7.9853	8.0000	8.0000	5.6263
19395	7.9853	7.9853	8.0000	8.0000	5.6263
19396	7.9853	7.9853	8.0000	8.0000	5.6263
19397	7.9853	7.9853	8.0000	8.0000	5.6263
19398	7.9853	7.9853	8.0000	8.0000	5.6263
19399	7.9853	7.9853	8.0000	8.0000	5.6263
19400	7.9853	7.9853	8.0000	8.0000	5.6263
19401	7.9853	7.9853	8.0000	8.0000	5.6263
19402	7.9853	7.9853	8.0000	8.0000	5.6263
19403	7.9853	7.9853	8.0000	8.0000	5.6263
19404	7.9853	7.9853	8.0000	8.0000	5.6263
19405	7.9853	7.9853	8.0000	8.0000	5.6263
19406	7.9853	7.9853	8.0000	8.0000	5.6263
19407	7.9853	7.9853	8.0000	8.0000	5.6263
19408	7.9853	7.9853	8.0000	8.0000	5.6263
19409	7.9853	7.9853	8.0000	8.0000	5.6263
19410	7.9853	7.9853	8.0000	8.0000	5.6263
19411	7.9853	7.9853	8.0000	8.0000	5.6263
19412	7.9853	7.9853	8.0000	8.0000	5.6263
19413	7.9853	7.9853	8.0000	8.0000	5.6263
19414	7.9853	7.9853	8.0000	8.0000	5.6263
19415	7.9853	7.9853	8.0000	8.0000	5.6263
19416	7.9853	7.9853	8.0000	8.0000	5.6263
19417	7.9853	7.9853	8.0000	8.0000	5.6263
19418	7.9853	7.9853	8.0000	8.0000	5.6263
19419	7.9853	7.9853	8.0000	8.0000	5.6263
19420	7.9853	7.9853	8.0000	8.0000	5.6263
19421	7.9853	7.9853	8.0000	8.0000	5.6263
19422	7.9853	7.9853	8.0000	8.0000	5.6263
19423	7.9853	7.9853	8.0000	8.0000	5.6263
19424	7.9853	7.9853	8.0000	8.0000	5.6263
19425	7.9853	7.9853	8.0000	8.0000	5.6263
19426	7.9853	7.9853	8.0000	8.0000	5.6263
19427	7.9853	7.9853	8.0000	8.0000	5.6263
19428	7.9853	7.9853	8.0000	8.0000	5.6263
19429	7.9853	7.9853	8.0000	8.0000	5.6263
19430	7.9853	7.9853	8.0000	8.0000	5.6263
19431	7.9853	7.9853	8.0000	8.0000	5.6263
19432	7.9853	7.9853	8.0000	8.0000	5.6263
19433	7.9853	7.9853	8.0000	8.0000	5.6263
19434	7.9853	7.9853	8.0000	8.0000	5.6263
19435	7.9853	7.9853	8.0000	8.0000	5.6263
19436	7.9853	7.9853	8.0000	8.0000	5.6263
19437	7.9853	7.9853	8.0000	8.0000	5.6263
19438	7.9853	7.9853	8.0000	8.0000	5.6263
19439	7.9853	7.9853	8.0000	8.0000	5.6263
19440	7.9853	7.9853	8.0000	8.0000	5.6263
19441	7.9853	7.9853	8.0000	8.0000	5.6263
19442	7.9853	7.9853	8.0000	8.0000	5.6263
19443	7.9853	7.9853	8.0000	8.0000	5.6263
19444	7.9853	7.9853	8.0000	8.0000	5.6263
19445	7.9853	7.9853	8.0000	8.0000	5.6263
19446	7.9853	7.9853	8.0000	8.0000	5.6263
19447	7.9853	7.9853	8.0000	8.0000	5.6263
19448	7.9853	7.9853	8.0000	8.0000	5.6263
19449	7.9853	7.9853	8.0000	8.0000	5.6263
19450	7.9853	7.9853	8.0000	8.0000	5.6263
19451	7.9853	7.9853	8.0000	8.0000	5.6263
19452	7.9853	7.9853	8.0000	8.0000	5.6263
19453	7.9853	7.9853	8.0000	8.0000	5.6263
19454	7.9853	7.9853	8.0000	8.0000	5.6263
19455	7.9853	7.9853	8.0000	8.0000	5.6263
19456	7.9853	7.9853	8.0000	8.0000	5.6263
19457	7.9853	7.9853	8.0000	8.0000	5.6263
19458	7.9853	7.9853	8.0000	8.0000	5.6263
19459	7.9853	7.9853	8.0000	8.0000	5.6263
19460	7.9853	7.9853	8.0000	8.0000	5.6263
19461	7.9853	7.9853	8.0000	8.0000	5.6263
19462	7.9853	7.9853	8.0000	8.0000	5.6263
19463	7.9853	7.9853	8.0000	8.0000	5.6263
19464	7.9853	7.9853	8.0000	8.0000	5.6263
19465	7.9853	7.9853	8.0000	8.0000	5.6263
19466	7.9853	7.9853	8.0000	8.0000	5.6263
19467	7.9853	7.9853	8.0000	8.0000	5.6263
19468	7.9853	7.9853	8.0000	8.0000	5.6263
19469	7.9853	7.9853	8.0000	8.0000	5.6263
19470	7.9853	7.9853	8.0000	8.0000	5.6263
19471	7.9853	7.9853	8.0000	8.0000	5.6263
19472	7.9853	7.9853	8.0000	8.0000	5.6263
19473	7.9853	7.9853	8.0000	8.0000	5.6263
19474	7.9853	7.9853	8.0000	8.0000	5.6263
19475	7.9853	7.9853	8.0000	8.0000	5.6263
19476	7.9853	7.9853	8.0000	8.0000	5.6263
19477	7.9853	7.9853	8.0000	8.0000	5.6263
19478	7.9853	7.9853	8.0000	8.0000	5.6263
19479	7.9853	7.9853	8.0000	8.0000	5.6263
19480	7.9853	7.9853	8.0000	8.0000	5.6263
19481	7.9853	7.9853	8.0000	8.0000	5.6263
19482	7.9853	7.9853	8.0000	8.0000	5.6263
19483	7.9853	7.9853	8.0000	8.0000	5.6263
19484	7.9853	7.9853	8.0000	8.0000	5.6263
19485	7.9853	7.9853	8.0000	8.0000	5.6263
19486	7.9853	7.9853	8.0000	8.0000	5.6263
19487	7.9853	7.9853	8.0000	8.0000	5.6263
19488	7.9853	7.9853	8.0000	8.0000	5.6263
19489	7.9853	7.9853	8.0000	8.0000	5.6263
19490	7.9853	7.9853	8.0000	8.0000	5.6263
19491	7.9853	7.9853	8.0000	8.0000	5.6263
19492	7.9853	7.9853	8.0000	8.0000	5.6263
19493	7.9853	7.9853	8.0000	8.0000	5.6263
19494	7.9853	7.9853	8.0000	8.0000	5.6263
19495	7.9853	7.9853	8.0000	8.0000	5.6263
19496	7.9853	7.9853	8.0000	8.0000	5.6263
19497	7.9853	7.9853	8.0000	8.0000	5.6263
19498	7.9853	7.9853	8.0000	8.0000	5.6263
19499	7.9853	7.9853	8.0000	8.0000	5.6263
19500	7.9853	7.9853	8.0000	8.0000	5.6263
19501	7.9853	7.9853	8.0000	8.0000	5.6263
19502	7.9853	7.9853	8.0000	8.0000	5.6263
19503	7.9853	7.9853	8.0000	8.0000	5.6263
19504	7.9853	7.9853	8.0000	8.0000	5.6263
19505	7.9853	7.9853	8.0000	8.0000	5.6263
19506	7.9853	7.9853	8.0000	8.0000	5.6263
19507	7.9853	7.9853	8.0000	8.0000	5.6263
19508	7.9853	7.9853	8.0000	8.0000	5.6263
19509	7.9853	7.9853	8.0000	8.0000	5.6263
19510	7.9853	7.9853	8.0000	8.0000	5.6263
19511	7.9853	7.9853	8.0000	8.0000	5.6263
19512	7.9853	7.9853	8.0000	8.0000	5.6263
19513	7.9853	7.9853	8.0000	8.0000	5.6263
19514	7.9853	7.9853	8.0000	8.0000	5.6263
19515	7.9853	7.9853	8.0000	8.0000	5.6263
19516	7.9853	7.9853	8.0000	8.0000	5.6263
19517	7.9853	7.9853	8.0000	8.0000	5.6263
19518	7.9853	7.9853	8.0000	8.0000	5.6263
19519	7.9853	7.9853	8.0000	8.0000	5.6263
19520	7.9853	7.9853	8.0000	8.0000	5.6263
19521	7.9853	7.9853	8.0000	8.0000	5.6263
19522	7.9853	7.9853	8.0000	8.0000	5.6263
19523	7.9853	7.9853	8.0000	8.0000	5.6263
19524	7.9853	7.9853	8.0000	8.0000	5.6263
19525	7.9853	7.9853	8.0000	8.0000	5.6263
19526	7.9853	7.9853	8.0000	8.0000	5.6263
19527	7.9853	7.9853	8.0000	8.0000	5.6263
19528	7.9853	7.9853	8.0000	8.0000	5.6263
19529	7.9853	7.9853	8.0000	8.0000	5.6263
19530	7.9853	7.9853	8.0000	8.0000	5.6263
19531	7.9853	7.9853	8.0000	8.0000	5.6263
19532	7.9853	7.9853	8.0000	8.0000	5.6263
19533	7.9853	7.9853	8.0000	8.0000	5.6263
19534	7.9853	7.9853	8.0000	8.0000	5.6263
19535	7.9853	7.9853	8.0000	8.0000	5.6263
19536	7.9853	7.9853	8.0000	8.0000	5.6263
19537	7.9853	7.9853	8.0000	8.0000	5.6263
19538	7.9853	7.9853	8.0000	8.0000	5.6263
19539	7.9853	7.9853	8.0000	8.0000	5.6263
19540	7.9853	7.9853	8.0000	8.0000	5.6263
19541	7.9853	7.9853	8.0000	8.0000	5.6263
19542	7.9853	7.9853	8.0000	8.0000	5.6263
19543	7.9853	7.9853	8.0000	8.0000	5.6263
19544	7.9853	7.9853	8.0000	8.0000	5.6263
19545	7.9853	7.9853	8.0000	8.0000	5.6263
19546	7.9853	7.9853	8.0000	8.0000	5.6263
19547	7.9853	7.9853	8.0000	8.0000	5.6263
19548	7.9853	7.9853	8.0000	8.0000	5.6263
19549	7.9853	7.9853	8.0000	8.0000	5.6263
19550	7.9853	7.9853	8.0000	8.0000	5.6263
19551	7.9853	7.9853	8.0000	8.0000	5.6263
19552	7.9853	7.9853	8.0000	8.0000	5.6263
19553	7.9853	7.9853	8.0000	8.0000	5.6263
19554	7.9853	7.9853	8.0000	8.0000	5.6263
19555	7.9853	7.9853	8.0000	8.0000	5.6263
19556	7.9853	7.9853	8.0000	8.0000	5.6263
19557	7.9853	7.9853	8.0000	8.0000	5.6263
19558	7.9853	7.9853	8.0000	8.0000	5.6263
19559	7.9853	7.9853	8.0000	8.0000	5.6263
19560	7.9853	7.9853	8.0000	8.0000	5.6263
19561	7.9853	7.9853	8.0000	8.0000	5.6263
19562	7.9853	7.9853	8.0000	8.0000	5.6263
19563	7.9853	7.9853	8.0000	8.0000	5.6263
19564	7.9853	7.9853	8.0000	8.0000	5.6263
19565	7.9853	7.9853	8.0000	8.0000	5.6263
19566	7.9853	7.9853	8.0000	8.0000	5.6263
19567	7.9853	7.9853	8.0000	8.0000	5.6263
19568	7.9853	7.9853	8.0000	8.0000	5.6263
19569	7.9853	7.9853	8.0000	8.0000	5.6263
19570	7.9853	7.9853	8.0000	8.0000	5.6263
19571	7.9853	7.9853	8.0000	8.0000	5.6263
19572	7.9853	7.9853	8.0000	8.0000	5.6263
19573	7.9853	7.9853	8.0000	8.0000	5.6263
19574	7.9853	7.9853	8.0000	8.0000	5.6263
19575	7.9853	7.9853	8.0000	8.0000	5.6263
19576	7.9853	7.9853	8.0000	8.0000	5.6263
19577	7.9853	7.9853	8.0000	8.0000	5.6263
19578	7.9853	7.9853	8.0000	8.0000	5.6263
19579	7.9853	7.9853	8.0000	8.0000	5.6263
19580	7.9853	7.9853	8.0000	8.0000	5.6263
19581	7.9853	7.9853	8.0000	8.0000	5.6263
19582	7.9853	7.9853	8.0000	8.0000	5.6263
19583	7.9853	7.9853	8.0000	8.0000	5.6263
19584	7.9853	7.9853	8.0000	8.0000	5.6263
19585	7.9853	7.9853	8.0000	8.0000	5.6263
19586	7.9853	7.9853	8.0000	8.0000	5.6263
19587	7.9853	7.9853	8.0000	8.0000	5.6263
19588	7.9853	7.9853	8.0000	8.0000	5.6263
19589	7.9853	7.9853	8.0000	8.0000	5.6263
19590	7.9853	7.9853	8.0000	8.0000	5.6263
19591	7.9853	7.9853	8.0000	8.0000	5.6263
19592	7.9853	7.9853	8.0000	8.0000	5.6263
19593	7.9853	7.9853	8.0000	8.0000	5.6263
19594	7.9853	7.9853	8.0000	8.0000	5.6263
19595	7.9853	7.9853	8.0000	8.0000	5.6263
19596	7.9853	7.9853	8.0000	8.0000	5.6263
19597	7.9853	7.9853	8.0000	8.0000	5.6263
19598	7.9853	7.9853	8.0000	8.0000	5.6263
19599	7.9853	7.9853	8.0000	8.0000	5.6263
19600	7.9853	7.9853	8.0000	8.0000	5.6263
19601	7.9853	7.9853	8.0000	8.0000	5.6263
19602	7.9853	7.9853	8.0000	8.0000	5.6263
19603	7.9853	7.9853	8.0000	8.0000	5.6263
19604	7.9853	7.9853	8.0000	8.0000	5.6263
19605	7.9853	7.9853	8.0000	8.0000	5.6263
19606	7.9853	7.9853	8.0000	8.0000	5.6263
19607	7.9853	7.9853	8.0000	8.0000	5.6263
19608	7.9853	7.9853	8.0000	8.0000	5.6263
19609	7.9853	7.9853	8.0000	8.0000	5.6263
19610	7.9853	7.9853	8.0000	8.0000	5.6263
19611	7.9853	7.9853	8.0000	8.0000	5.6263
19612	7.9853	7.9853	8.0000	8.0000	5.6263
19613	7.9853	7.9853	8.0000	8.0000	5.6263
19614	7.9853	7.9853	8.0000	8.0000	5.6263
19615	7.9853	7.9853	8.0000	8.0000	5.6263
19616	7.9853	7.9853	8.0000	8.0000	5.6263
19617	7.9853	7.9853	8.0000	8.0000	5.6263
19618	7.9853	7.9853	8.0000	8.0000	5.6263
19619	7.9853	7.9853	8.0000	8.0000	5.6263
19620	7.9853	7.9853	8.0000	8.0000	5.6263
19621	7.9853	7.9853	8.0000	8.0000	5.6263
19622	7.9853	7.9853	8.0000	8.0000	5.6263
19623	7.9853	7.9853	8.0000	8.0000	5.6263
19624	7.9853	7.9853	8.0000	8.0000	5.6263
19625	7.9853	7.9853	8.0000	8.0000	5.6263
19626	7.9853	7.9853	8.0000	8.0000	5.6263
19627	7.9853	7.9853	8.0000	8.0000	5.6263
19628	7.9853	7.9853	8.0000	8.0000	5.6263
19629	7.9853	7.9853	8.0000	8.0000	5.6263
19630	7.9853	7.9853	8.0000	8.0000	5.6263
19631	7.9853	7.9853	8.0000	8.0000	5.6263
19632	7.9853	7.9853	8.0000	8.0000	5.6263
19633	7.9853	7.9853	8.0000	8.0000	5.6263
19634	7.9853	7.9853	8.0000	8.0000	5.6263
19635	7.9853	7.9853	8.0000	8.0000	5.6263
19636	7.9853	7.9853	8.0000	8.0000	5.6263
19637	7.9853	7.9853	8.0000	8.0000	5.6263
19638	7.9853	7.9853	8.0000	8.0000	5.6263
19639	7.9853	7.9853	8.0000	8.0000	5.6263
19640	7.9853	7.9853	8.0000	8.0000	5.6263
19641	7.9853	7.9853	8.0000	8.0000	5.6263
19642	7.9853	7.9853	8.0000	8.0000	5.6263
19643	7.9853	7.9853	8.0000	8.0000	5.6263
19644	7.9853	7.9853	8.0000	8.0000	5.6263
19645	7.9853	7.9853	8.0000	8.0000	5.6263
19646	7.9853	7.9853	8.0000	8.0000	5.6263
19647	7.9853	7.9853	8.0000	8.0000	5.6263
19648	7.9853	7.9853	8.0000	8.0000	5.6263
19649	7.9853	7.9853	8.0000	8.0000	5.6263
19650	7.9853	7.9853	8.0000	8.0000	5.6263
19651	7.9853	7.9853	8.0000	8.0000	5.6263
19652	7.9853	7.9853	8.0000	8.0000	5.6263
19653	7.9853	7.9853	8.0000	8.0000	5.6263
19654	7.9853	7.9853	8.0000	8.0000	5.6263
19655	7.9853	7.9853	8.0000	8.0000	5.6263
19656	7.9853	7.9853	8.0000	8.0000	5.6263
19657	7.9853	7.9853	8.0000	8.0000	5.6263
19658	7.9853	7.9853	8.0000	8.0000	5.6263
19659	7.9853	7.9853	8.0000	8.0000	5.6263
19660	7.9853	7.9853	8.0000	8.0000	5.6263
19661	7.9853	7.9853	8.0000	8.0000	5.6263
19662	7.9853	7.9853	8.0000	8.0000	5.6263
19663	7.9853	7.9853	8.0000	8.0000	5.6263
19664	7.9853	7.9853	8.0000	8.0000	5.6263
19665	7.9853	7.9853	8.0000	8.0000	5.6263
19666	7.9853	7.9853	8.0000	8.0000	5.6263
19667	7.9853	7.9853	8.0000	8.0000	5.6263
19668	7.9853	7.9853	8.0000	8.0000	5.6263
19669	7.9853	7.9853	8.0000	8.0000	5.6263
19670	7.9853	7.9853	8.0000	8.0000	5.6263
19671	7.9853	7.9853	8.0000	8.0000	5.6263
19672	7.9853	7.9853	8.0000	8.0000	5.6263
19673	7.9853	7.9853	8.0000	8.0000	5.6263
19674	7.9853	7.9853	8.0000	8.0000	5.6263
19675	7.9853	7.9853	8.0000	8.0000	5.6263
19676	7.9853	7.9853	8.0000	8.0000	5.6263
19677	7.9853	7.9853	8.0000	8.0000	5.6263
19678	7.9853	7.9853	8.0000	8.0000	5.6263
19679	7.9853	7.9853	8.0000	8.0000	5.6263
19680	7.9853	7.9853	8.0000	8.0000	5.6263
19681	7.9853	7.9853	8.0000	8.0000	5.6263
19682	7.9853	7.9853	8.0000	8.0000	5.6263
19683	7.9853	7.9853	8.0000	8.0000	5.6263
19684	7.9853	7.9853	8.0000	8.0000	5.6263
19685	7.9853	7.9853	8.0000	8.0000	5.6263
19686	7.9853	7.9853	8.0000	8.0000	5.6263
19687	7.9853	7.9853	8.0000	8.0000	5.6263
19688	7.9853	7.9853	8.0000	8.0000	5.6263
19689	7.9853	7.9853	8.0000	8.0000	5.6263
19690	7.9853	7.9853	8.0000	8.0000	5.6263
19691	7.9853	7.9853	8.0000	8.0000	5.6263
19692	7.9853	7.9853	8.0000	8.0000	5.6263
19693	7.9853	7.9853	8.0000	8.0000	5.6263
19694	7.9853	7.9853	8.0000	8.0000	5.6263
19695	7.9853	7.9853	8.0000	8.0000	5.6263
19696	7.9853	7.9853	8.0000	8.0000	5.6263
19697	7.9853	7.9853	8.0000	8.0000	5.6263
19698	7.9853	7.9853	8.0000	8.0000	5.6263
19699	7.9853	7.9853	8.0000	8.0000	5.6263
19700	7.9853	7.9853	8.0000	8.0000	5.6263
19701	7.9853	7.9853	8.0000	8.0000	5.6263
19702	7.9853	7.9853	8.0000	8.0000	5.6263
19703	7.9853	7.9853	8.0000	8.0000	5.6263
19704	7.9853	7.9853	8.0000	8.0000	5.6263
19705	7.9853	7.9853	8.0000	8.0000	5.6263
19706	7.9853	7.9853	8.0000	8.0000	5.6263
19707	7.9853	7.9853	8.0000	8.0000	5.6263
19708	7.9853	7.9853	8.0000	8.0000	5.6263
19709	7.9853	7.9853	8.0000	8.0000	5.6263
19710	7.9853	7.9853	8.0000	8.0000	5.6263
19711	7.9853	7.9853	8.0000	8.0000	5.6263
19712	7.9853	7.9853	8.0000	8.0000	5.6263
19713	7.9853	7.9853	8.0000	8.0000	5.6263
19714	7.9853	7.9853	8.0000	8.0000	5.6263
19715	7.9853	7.9853	8.0000	8.0000	5.6263
19716	7.9853	7.9853	8.0000	8.0000	5.6263
19717	7.9853	7.9853	8.0000	8.0000	5.6263
19718	7.9853	7.9853	8.0000	8.0000	5.6263
19719	7.9853	7.9853	8.0000	8.0000	5.6263
19720	7.9853	7.9853	8.0000	8.0000	5.6263
19721	7.9853	7.9853	8.0000	8.0000	5.6263
19722	7.9853	7.9853	8.0000	8.0000	5.6263
19723	7.9853	7.9853	8.0000	8.0000	5.6263
19724	7.9853	7.9853	8.0000	8.0000	5.6263
19725	7.9853	7.9853	8.0000	8.0000	5.6263
